Strain,Stress_MPa
-0.0022996040305562,0.264751278298104
-0.00230207355191807,0.68882837384756
-0.00229751905509949,1.20766253411236
-0.00229676595880888,1.78919971542348
-0.00227897839034904,2.76473676539784
-0.00226406135577187,3.93496772478422
-0.00224911752518724,5.27253648024973
-0.00224554688662821,6.66153859520362
-0.00223320954937184,7.9995276167087
-0.00222834679833421,9.31370270012787
-0.00221046058264388,10.6047179126616
-0.00219788010763425,11.8873994819289
-0.00219833852774285,13.156582712736
-0.00219640931739038,14.4866822912655
-0.0021934756034432,15.8266539265782
-0.00218483233930057,17.2158940534932
-0.00216935840442389,18.6199529569459
-0.00215917289645648,20.0317165447305
-0.00215604662727493,21.4106056637294
-0.00214417352877758,22.8414824024941
-0.00214049940297849,24.1911186696315
-0.00214173654231709,25.5396886494446
-0.00213504055946615,26.8123806508604
-0.00212609614751147,28.0651837122273
-0.00212198030513487,29.2853102280728
-0.00212286636536633,30.4329469100087
-0.00211299687778363,31.5012589561555
-0.00211331227932877,32.5625699286009
-0.00209243465733119,33.5935636089774
-0.00206951133346776,34.6431118283745
-0.00206082274291714,35.6449112011009
-0.00203792605344797,36.606543452991
-0.00199925998450551,37.5813966001321
-0.00198190720052382,38.5410145711184
-0.00196246619323664,39.4791379409633
-0.0019432768791176,40.3911003603324
-0.00193058386985694,41.2503945286906
-0.00190765134488152,42.1086144733836
-0.00189694071527974,42.9692809243187
-0.00189017463324468,43.8047237113414
-0.00187339816872443,44.645711903121
-0.00183759173460257,45.479745903529
-0.00181963749372072,46.2785658894964
-0.00180875333421993,47.0716415769234
-0.00180161527409325,47.8938525894902
-0.00178246934842822,48.69858421026
-0.00177133822879247,49.4862137050188
-0.00175510914578035,50.2731754513898
-0.00175852104012491,51.0498568185832
-0.00172734740474566,51.8791800605852
-0.00170574180453535,52.7020066639696
-0.00167320924678276,53.4932672616934
-0.00165445528368101,54.3177338230598
-0.00161869585231889,55.1712364974773
-0.00158298721353017,55.9886507511307
-0.00154359578767418,56.8151528665516
-0.00152245961942294,57.6995064306526
-0.0014856822259495,58.5750088926647
-0.00145982111734399,59.4361159592316
-0.00142974131562451,60.2479331201639
-0.00140110334208254,61.0190149057245
-0.00137678358802369,61.7800474991284
-0.00133980484224389,62.5696175309997
-0.00130912882352181,63.3073797239254
-0.00127727214030643,64.0191998810268
-0.00124156178460387,64.7334046033425
-0.00118880270300865,65.4575440748391
-0.00114402203743075,66.2284892363683
-0.00108350346447669,66.9952436028794
-0.00104243370593702,67.7176965471348
-0.000986357894171018,68.3924636814948
-0.000938275419052653,69.0866547677219
-0.00088965842083127,69.7798470959637
-0.000847693313006016,70.4564356910146
-0.000802557538117389,71.094013804743
-0.000759383543861551,71.7058214297094
-0.000694698884994703,72.31540316932
-0.000646313561985696,72.9036067387638
-0.000580764974243461,73.4994644003225
-0.000513677468642098,74.0091537799669
-0.000452468556535487,74.4875392253911
-0.000382072193657155,74.9477320414652
-0.000306364023362365,75.396031694912
-0.000235459592203548,75.8421481501861
-0.000157177987009369,76.2799100177674
-9.30138357981423e-05,76.6686538189589
-1.34957356192325e-05,77.0625669957504
7.92051211620831e-05,77.4391683048495
0.000169495607192789,77.7836386409942
0.000242712212776221,78.1255651215783
0.000334796208491539,78.4197492673612
0.000436786956536404,78.7133940706831
0.000546610228518171,78.9965619490738
0.00065294967632272,79.2735357716293
0.00075401443567755,79.539101753678
0.000859975461030471,79.8106146222842
0.00096437757793066,80.0368293456087
0.00107678018944887,80.2582168795527
0.00121229354232614,80.4282415262115
0.00135445367327329,80.5962242478281
0.00148122936446264,80.7399202633714
0.00159487575456751,80.871750447355
0.00171149185573909,80.9849383855755
0.00185849527547304,81.1081011460201
0.00197187257611141,81.1871705353089
0.0020670620899615,81.2780469145288
0.00217480243658735,81.3583614640574
0.00229549383923779,81.4446693128673
0.00244012541163312,81.5413197949534
0.00257545498133591,81.619514637037
0.00269521726850389,81.6986316913321
0.00284302408458726,81.7822702371722
0.0029874202617589,81.8647754203014
0.0031205932697772,81.9143173165017
0.00325332472791866,81.9652282549976
0.00337600964034999,81.9961507126316
0.00351465541133491,82.015868418689
0.00365564441342028,82.0283822908391
0.00379444620096023,82.0503457622384
0.00392579408595097,82.0696194401939
0.00405220964773048,82.097270513039
0.00420351401480312,82.1085999450017
0.00435156408592367,82.1269523499577
0.00449365212809802,82.1461244834481
0.00464940637067509,82.1449625530404
0.0047871679121051,82.1477498523379
0.00494126774511218,82.1357200656792
0.00510457376031493,82.1300780942805
0.00524844276175778,82.1343620434704
0.00539806764899228,82.1195803501511
0.00555610071135682,82.1126968188251
0.00569954665859753,82.0993256340091
0.00585424364158062,82.078655285273
0.00600168564191843,82.0484622196377
0.0061485265839421,82.0086111905825
0.00630081929971735,81.9778284563792
0.00645359573950098,81.9490326876657
0.00659405142055094,81.9194624917406
0.00674994235131557,81.9190673652741
0.0069056954062376,81.9116280083174
0.00707496834136402,81.8953906460538
0.00723902850287275,81.8910255019911
0.00737876722639801,81.8802548385231
0.00752138300318753,81.8670404551418
0.00768877580947556,81.8154597489523
0.00784584408610115,81.7690131822614
0.00800400849345713,81.7352306050969
0.00815299452528231,81.7152261576318
0.00831110981065158,81.6956838963663
0.00848679192425043,81.6675805616613
0.00867341718722509,81.6448106985371
0.00883693250282036,81.660924006556
0.00900720639822166,81.6407020219503
0.00917614261754356,81.6249805844631
0.009339508590393,81.591611448398
0.009499744504615,81.5599279160156
0.00967200136075767,81.5314493191768
0.00983526134473834,81.5037847216797
0.009992387822746,81.4858796164139
